Type,Localisation,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Current_state,Age
Villas,Ain Diab ,7000000.0,Casablanca,400.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,9500000.0,Casablanca,615.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,9000000.0,Casablanca,850.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,9000000.0,Casablanca,435.0,7.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,16000000.0,Casablanca,1500.0,9.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,7500000.0,Casablanca,545.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,7500000.0,Casablanca,400.0,6.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,7000000.0,Casablanca,584.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,7500000.0,Casablanca,625.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,6500000.0,Casablanca,530.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,6800000.0,Casablanca,400.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,6500000.0,Casablanca,400.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Polo ,7000000.0,Casablanca,665.0,7.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,6500000.0,Casablanca,320.0,6.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,7500000.0,Casablanca,460.0,6.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,13000000.0,Casablanca,733.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,5800000.0,Casablanca,350.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa Supérieur ,60000000.0,Casablanca,3200.0,9.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Polo ,6000000.0,Casablanca,380.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Polo ,5800000.0,Casablanca,525.0,8.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,6800000.0,Casablanca,375.0,7.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,El Manar - El Hank ,7500000.0,Casablanca,540.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,7900000.0,Casablanca,593.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,5500000.0,Casablanca,417.0,6.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,9000000.0,Casablanca,390.0,8.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,8700000.0,Casablanca,675.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,10800000.0,Casablanca,865.0,7.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,13800000.0,Casablanca,988.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,6500000.0,Casablanca,350.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,12000000.0,Casablanca,580.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,7000000.0,Casablanca,360.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,11500000.0,Casablanca,722.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,15000000.0,Casablanca,945.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,6800000.0,Casablanca,400.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,14500000.0,Casablanca,993.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,16000000.0,Casablanca,1350.0,7.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,15000000.0,Casablanca,1120.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,22000000.0,Casablanca,1800.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Polo ,13000000.0,Casablanca,977.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Polo ,23000000.0,Casablanca,2200.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,18000000.0,Casablanca,1025.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Oasis ,30000000.0,Casablanca,1622.0,7.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,20000000.0,Casablanca,1085.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,12000000.0,Casablanca,575.0,9.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,20000000.0,Casablanca,985.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,13000000.0,Casablanca,627.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,25000000.0,Casablanca,1017.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,8700000.0,Casablanca,715.0,9.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Ain Borja ,6630000.0,Casablanca,390.0,5.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Maisons,Hay Al Amal ,2600000.0,Casablanca,96.0,5.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oasis ,1400000.0,Casablanca,71.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1170000.0,Casablanca,89.0,4.0,2.0,1.0,6.0,Non Specifique,Non Specifique
Appartements,Palmier ,1950000.0,Casablanca,125.0,5.0,3.0,2.0,9.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1500000.0,Casablanca,100.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Riad,Californie ,16500000.0,Casablanca,1000.0,7.0,5.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,3600000.0,Casablanca,234.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,1500000.0,Casablanca,93.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,La Gironde ,1590000.0,Casablanca,153.0,6.0,3.0,3.0,6.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,5200000.0,Casablanca,58.0,2.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Burger ,2400000.0,Casablanca,215.0,4.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,2430000.0,Casablanca,138.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1995968.0,Casablanca,96.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Belvédère ,1995968.0,Casablanca,96.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif ,1747300.0,Casablanca,98.0,3.0,2.0,2.0,6.0,Non Specifique,Non Specifique
Appartements,Al Qods ,360000.0,Casablanca,54.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Maisons,Michouar ,4000000.0,Casablanca,441.0,9.0,5.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Nassim 1 ,840000.0,Casablanca,91.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Les Crêtes ,7500000.0,Casablanca,399.0,8.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Maisons,Polo ,4050000.0,Casablanca,345.0,7.0,5.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Les princesses ,8000.0,Casablanca,95.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Ain Diab Extension ,11450000.0,Casablanca,800.0,12.0,7.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,980000.0,Casablanca,98.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,3700000.0,Casablanca,203.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1700000.0,Casablanca,96.0,3.0,2.0,1.0,7.0,Non Specifique,Non Specifique
Appartements,Palmier ,3800000.0,Casablanca,258.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,14500000.0,Casablanca,1250.0,16.0,7.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,4100000.0,Casablanca,282.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Riviera ,1995968.0,Casablanca,90.0,3.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,990000.0,Casablanca,107.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,1690000.0,Casablanca,121.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2950000.0,Casablanca,154.0,5.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Laymoune ,5000000.0,Casablanca,460.0,8.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,2800000.0,Casablanca,155.0,4.0,3.0,2.0,8.0,Non Specifique,Non Specifique
Villas,Mandarona ,13000000.0,Casablanca,897.0,9.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,3650000.0,Casablanca,265.0,4.0,3.0,3.0,6.0,Non Specifique,Non Specifique
Appartements,Ain Borja ,1995968.0,Casablanca,101.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,820000.0,Casablanca,48.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,3000000.0,Casablanca,210.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Franceville ,2200000.0,Casablanca,135.0,3.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,5600000.0,Casablanca,252.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Palmier ,2750000.0,Casablanca,153.0,6.0,3.0,2.0,7.0,Non Specifique,Non Specifique
Appartements,Maârif ,1150000.0,Casablanca,73.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2200000.0,Casablanca,150.0,6.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Villas,Sidi Maarouf ,5400000.0,Casablanca,265.0,11.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,5300000.0,Casablanca,340.0,10.0,4.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Gauthier ,2350000.0,Casablanca,132.0,7.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Palmier ,3550000.0,Casablanca,244.0,10.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,11000000.0,Casablanca,599.0,8.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Bourgogne Ouest ,7600000.0,Casablanca,487.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,900000.0,Casablanca,93.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Villas,Mandarona ,6400000.0,Casablanca,450.0,10.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1790000.0,Casablanca,131.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,18000000.0,Casablanca,1426.0,10.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,4500000.0,Casablanca,330.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Hay Hassani ,720000.0,Casablanca,86.0,1.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,830000.0,Casablanca,34.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Al Qods ,1995968.0,Casablanca,131.0,3.0,2.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1020000.0,Casablanca,83.0,2.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Laymoune ,1300000.0,Casablanca,104.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Hay Inara ,740000.0,Casablanca,74.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1200000.0,Casablanca,89.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1500000.0,Casablanca,108.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Belvédère ,8200000.0,Casablanca,74.0,2.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1500000.0,Casablanca,106.0,4.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,28880000.0,Casablanca,2500.0,10.0,6.0,5.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,35000000.0,Casablanca,2500.0,0.0,6.0,6.0,0.0,Non Specifique,Non Specifique
Appartements,Oulfa ,570000.0,Casablanca,54.0,5.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1500000.0,Casablanca,124.0,5.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Hay Mansour ,2000.0,Casablanca,60.0,2.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,52.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,101.0,4.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1000000.0,Casablanca,96.0,4.0,4.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,680000.0,Casablanca,80.0,2.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1100000.0,Casablanca,110.0,4.0,3.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,1850000.0,Casablanca,132.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Maisons,Beauséjour ,7200000.0,Casablanca,137.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1270000.0,Casablanca,105.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,250000.0,Casablanca,100.0,2.0,1.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Palmier ,1800000.0,Casablanca,129.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Mers Sultan ,1350000.0,Casablanca,109.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Anfa ,3000000.0,Casablanca,186.0,5.0,3.0,2.0,10.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1995968.0,Casablanca,60.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,3480000.0,Casablanca,197.0,7.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca,3800000.0,Casablanca,185.0,5.0,4.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,4250000.0,Casablanca,267.0,5.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Californie ,1950000.0,Casablanca,156.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Loubila ,950000.0,Casablanca,103.0,3.0,2.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1400000.0,Casablanca,112.0,4.0,3.0,2.0,3.0,Non Specifique,Non Specifique
Villas,Californie ,50000000.0,Casablanca,2600.0,15.0,8.0,9.0,0.0,Non Specifique,Non Specifique
Appartements,Triangle d'Or ,2500000.0,Casablanca,169.0,6.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Les princesses ,990000.0,Casablanca,45.0,1.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1950000.0,Casablanca,150.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1500000.0,Casablanca,118.0,4.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Gauthier ,1717500.0,Casablanca,51.0,2.0,1.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1750000.0,Casablanca,92.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Al Qods ,670000.0,Casablanca,80.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1780000.0,Casablanca,125.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1400000.0,Casablanca,105.0,3.0,2.0,2.0,7.0,Non Specifique,Non Specifique
Appartements,Gauthier ,4100000.0,Casablanca,237.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,3100000.0,Casablanca,149.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2000000.0,Casablanca,111.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1340000.0,Casablanca,115.0,3.0,2.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,2480000.0,Casablanca,179.0,5.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1200000.0,Casablanca,130.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,1995968.0,Casablanca,118.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Maisons,Bernoussi ,3282450.0,Casablanca,100.0,3.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,5000000.0,Casablanca,240.0,4.0,3.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,1850000.0,Casablanca,135.0,5.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Anfa ,3250000.0,Casablanca,210.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,10000000.0,Casablanca,600.0,6.0,4.0,5.0,0.0,Non Specifique,Non Specifique
Villas,Californie ,9700000.0,Casablanca,575.0,7.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif Extension ,3500000.0,Casablanca,230.0,5.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Racine ,2650000.0,Casablanca,148.0,4.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Racine ,2600000.0,Casablanca,169.0,4.0,3.0,3.0,5.0,Non Specifique,Non Specifique
Appartements,Burger ,1500000.0,Casablanca,107.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Burger ,2600000.0,Casablanca,169.0,4.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Villas,Californie ,13000000.0,Casablanca,1040.0,9.0,5.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,2800000.0,Casablanca,194.0,6.0,4.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Racine Extension ,3200000.0,Casablanca,181.0,5.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2400000.0,Casablanca,188.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,2450000.0,Casablanca,139.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Beausite ,400000.0,Casablanca,52.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,370000.0,Casablanca,72.0,4.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,1500000.0,Casablanca,80.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Derb Ghalef ,1995968.0,Casablanca,185.0,4.0,3.0,3.0,1.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,12500000.0,Casablanca,700.0,7.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Ain Diab ,3500000.0,Casablanca,153.0,4.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Les princesses ,2235000.0,Casablanca,125.0,5.0,3.0,3.0,3.0,Non Specifique,Non Specifique
Maisons,El Manar - El Hank ,6200000.0,Casablanca,400.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,3500000.0,Casablanca,245.0,6.0,3.0,3.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,2500000.0,Casablanca,126.0,5.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Racine ,3600000.0,Casablanca,183.0,0.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Maisons,La Vilette ,1200000.0,Casablanca,168.0,11.0,7.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Lissasfa ,335000.0,Casablanca,50.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Derb Moulay Cherif ,12000000.0,Casablanca,168.0,11.0,7.0,3.0,3.0,Non Specifique,Non Specifique
Appartements,Anassi ,640000.0,Casablanca,98.0,4.0,4.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,370000.0,Casablanca,72.0,4.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1262250.0,Casablanca,88.0,0.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Ferme Bretonne (Hay Arraha) ,1369000.0,Casablanca,88.0,0.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Ain Diab ,7500000.0,Casablanca,385.0,6.0,4.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Longchamps (Hay Al Hanâa) ,6800000.0,Casablanca,396.0,7.0,5.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Plateau (Al Batha) ,2900000.0,Casablanca,240.0,5.0,3.0,2.0,1.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,1995968.0,Casablanca,64.0,2.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,2300000.0,Casablanca,129.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Al Qods ,1995968.0,Casablanca,80.0,3.0,2.0,1.0,0.0,Non Specifique,Non Specifique
Villas,Anfa ,7300000.0,Casablanca,384.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Racine ,6300000.0,Casablanca,250.0,5.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1800000.0,Casablanca,129.0,4.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Maârif ,1995968.0,Casablanca,100.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1330000.0,Casablanca,53.0,2.0,1.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Hay Hassani ,360000.0,Casablanca,56.0,5.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Villas,Californie ,8500000.0,Casablanca,620.0,7.0,5.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,2200000.0,Casablanca,192.0,3.0,2.0,3.0,4.0,Non Specifique,Non Specifique
Appartements,Casablanca,6500000.0,Casablanca,100.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Villas,Casablanca,8800000.0,Casablanca,525.0,8.0,4.0,4.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca,2775580.0,Casablanca,164.0,6.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,650000.0,Casablanca,60.0,3.0,2.0,2.0,3.0,Non Specifique,Non Specifique
Appartements,Derb Ghalef ,950000.0,Casablanca,60.0,2.0,1.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Val Fleury ,2400000.0,Casablanca,148.0,4.0,3.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Maârif ,1250000.0,Casablanca,78.0,3.0,2.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,780000.0,Casablanca,44.0,2.0,1.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Oasis ,2700000.0,Casablanca,149.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Oasis ,3700000.0,Casablanca,206.0,6.0,4.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Nassim 2 ,700000.0,Casablanca,71.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Casablanca,1750000.0,Casablanca,147.0,0.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,5990000.0,Casablanca,361.0,4.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,1995968.0,Casablanca,101.0,4.0,3.0,1.0,0.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,450000.0,Casablanca,56.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Palmier ,3400000.0,Casablanca,265.0,4.0,3.0,3.0,6.0,Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,1400000.0,Casablanca,75.0,2.0,1.0,1.0,5.0,Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,1256000.0,Casablanca,84.0,3.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Derb Ghalef ,3100000.0,Casablanca,248.0,9.0,6.0,3.0,0.0,Non Specifique,Non Specifique
Appartements,Anassi ,640000.0,Casablanca,73.0,3.0,2.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Quartier Bachkou ,1625000.0,Casablanca,108.0,4.0,3.0,2.0,4.0,Non Specifique,Non Specifique
Appartements,Maârif ,1890000.0,Casablanca,127.0,4.0,3.0,3.0,4.0,Non Specifique,Non Specifique
Villas,Ain Diab Extension ,8200000.0,Casablanca,400.0,11.0,6.0,5.0,0.0,Non Specifique,Non Specifique
Appartements,Anfa ,1200000.0,Casablanca,55.0,2.0,1.0,1.0,2.0,Non Specifique,Non Specifique
Appartements,Al Qods ,540000.0,Casablanca,71.0,4.0,2.0,1.0,4.0,Non Specifique,Non Specifique
Appartements,Les princesses ,1950000.0,Casablanca,160.0,5.0,3.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,2300000.0,Casablanca,120.0,3.0,2.0,2.0,0.0,Non Specifique,Non Specifique
Appartements,Californie ,2500000.0,Casablanca,144.0,5.0,3.0,2.0,5.0,Non Specifique,Non Specifique
Appartements,Sidi Moumen ,480000.0,Casablanca,59.0,3.0,2.0,1.0,1.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1350000.0,Casablanca,129.0,4.0,2.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Roches Noires ,930000.0,Casablanca,105.0,4.0,2.0,1.0,3.0,Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,1600000.0,Casablanca,103.0,4.0,3.0,2.0,2.0,Non Specifique,Non Specifique
Appartements,Oulfa ,1995968.0,Casablanca,46.0,3.0,2.0,1.0,3.0,Non Specifique,Non Specifique
