Type,Localisation,Title,Price,City,Area,Rooms,Bedrooms,Bathrooms,Floor,Other_tags,Current_state,Age
Appartements,Aïn Sebaâ ,Appartement à l'achat à Aïn Sebaâ. Superficie 64 m². Système de parabole et salon marocain,1995968.0,Casablanca,64.0,2.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,Appartement à Vendre à Racine,2300000.0,Casablanca,129.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Superbe appartement à vendre à Al Qods. Surface totale 80 m². Places de parking et beau jardin,1995968.0,Casablanca,80.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Villas,Anfa ,Triplex villa a la vente sans visavis paranfa top emplacement,7300000.0,Casablanca,384.0,6.0,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,Appartement à vendre a Racine,6300000.0,Casablanca,250.0,5.0,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Bel Appartement à Vendre à 2 Mars,1800000.0,Casablanca,129.0,4.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Maârif ,Grand Appartement a Vendre,1995968.0,Casablanca,100.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Studio: top emplacement locatif,1330000.0,Casablanca,53.0,2.0,1.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Hay Hassani ,Residence aarsat dar bouaza dar bouaza casablanca,360000.0,Casablanca,56.0,5.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Villas,Californie ,Magnifique villa a vendre,8500000.0,Casablanca,620.0,7.0,5.0,4.0,,[],Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,Appartement en Vente à CIL,2200000.0,Casablanca,192.0,3.0,2.0,3.0,4.0,[],Non Specifique,Non Specifique
Appartements,Casablanca,Magnifique appartement a vendre,6500000.0,Casablanca,100.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Villas,Casablanca,Magnifique villa a vendre,8800000.0,Casablanca,525.0,8.0,4.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Casablanca,Top affaire appartement bouskoura,2775580.0,Casablanca,164.0,6.0,3.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Aïn Sebaâ ,Appartement en vente à Ain Sebaâ,650000.0,Casablanca,60.0,3.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Derb Ghalef ,Appartement à l'achat à Derb Ghalef. 2 pièces. Avec ascenseur et terrasse,950000.0,Casablanca,60.0,2.0,1.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Val fleuri vente appartement 3 chambres 148m2,2400000.0,Casablanca,148.0,4.0,3.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Maârif ,Appartement à vendre/ maarif,1250000.0,Casablanca,78.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Studio à vendre Quartier des hôpitaux,780000.0,Casablanca,44.0,2.0,1.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Oasis ,Vente appartement 149m² avec terrasse Oasis,2700000.0,Casablanca,149.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Oasis ,Vente magnifique appartement 206m² Oasis,3700000.0,Casablanca,206.0,6.0,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Nassim 2 ,"Superbe appartement à vendre à Nassim 2.2 belles chambres. Salon Marocain, sécurité",700000.0,Casablanca,71.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Casablanca,Face au twins rue calme,1750000.0,Casablanca,147.0,,3.0,2.0,,[],Non Specifique,Non Specifique
Villas,CIL (Hay Salam) ,Cil rare,5990000.0,Casablanca,361.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Sidi Moumen ,Appartement à vendre à Sidi Moumen. 3 chambres agréables.,1995968.0,Casablanca,101.0,4.0,3.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Sidi Moumen ,Superbe Appartement à vendre,450000.0,Casablanca,56.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Palmier ,Appartement d’exception à l'achat à Palmier,3400000.0,Casablanca,265.0,4.0,3.0,3.0,6.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement en vente à Bourgogne plein sud,1400000.0,Casablanca,75.0,2.0,1.0,1.0,5.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Vente d'un bel appartement a ABdelmoumen,1256000.0,Casablanca,84.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Derb Ghalef ,DUPLEX DE 6 CHAMBRES à vendre avec terrasse à DERB GHALEF,3100000.0,Casablanca,248.0,9.0,6.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Anassi ,Superbe appartement près Blv Mohemed zafzaf,640000.0,Casablanca,73.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Quartier Bachkou ,Vente d'un bel appartement à Casablanca,1625000.0,Casablanca,108.0,4.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Maârif ,Très Bel appart lumineux et ensoleillé à Gautier,1890000.0,Casablanca,127.0,4.0,3.0,3.0,4.0,[],Non Specifique,Non Specifique
Villas,Ain Diab Extension ,Une villa de très haut standing à vendre Aind diab,8200000.0,Casablanca,400.0,11.0,6.0,5.0,,[],Non Specifique,Non Specifique
Appartements,Anfa ,Joli Studio à vendre bvd Zerktouni,1200000.0,Casablanca,55.0,2.0,1.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Bel appartement entièrement rénové à Hay Qods,540000.0,Casablanca,71.0,4.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Les princesses ,Les princesses vente appartement terrasse,1950000.0,Casablanca,160.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,Cfc vente appartement terrasse,2300000.0,Casablanca,120.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Californie ,Somptueux appartement en vente à Californie,2500000.0,Casablanca,144.0,5.0,3.0,2.0,5.0,[],Non Specifique,Non Specifique
Appartements,Sidi Moumen ,Appartement à l'achat à Sidi Moumen. Surface de 59 m²,480000.0,Casablanca,59.0,3.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Superbe appartement à vendre à Oulfa. 2 chambres agréables. Parking et ascenseur,1350000.0,Casablanca,129.0,4.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Roches Noires ,Appartements luxueux en plein coeur de Casablanca,930000.0,Casablanca,105.0,4.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,Appartement meublé sans vis à via,1600000.0,Casablanca,103.0,4.0,3.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Lotissement ACHARAF 2 Imm 4 App 24 OULFA,1995968.0,Casablanca,46.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,La Gironde ,"Appartement à la vente, 90 m2, la Gironde",1150000.0,Casablanca,90.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Ain Diab ,Studio De Charme Avec Terrasse Plein Sud 5 em etage,1100000.0,Casablanca,62.0,2.0,1.0,1.0,5.0,[],Non Specifique,Non Specifique
Villas,El Manar - El Hank ,Magnifique Maison Orientée Plein Sud,7700000.0,Casablanca,475.0,7.0,5.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement en vente à Maârif Extension. 3 belles chambres. Terrasse et ascenseur,1550000.0,Casablanca,100.0,7.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Franceville ,Appartement en vente à Franceville. Superficie 128 m². Avec ascenseur et terrasse,2200000.0,Casablanca,128.0,8.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Vente d'un bel appartement à Al Qods. 2 grandes pièces. Service de concierge et climatisation,870000.0,Casablanca,100.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Californie ,Appartement à vendre à Californie. 4 chambres agréables. Salon traditionnel et porte blindée,5500000.0,Casablanca,256.0,8.0,4.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Vente d'un bel appartement à Val Fleury. Superficie 220 m². Chauffage central et porte blindée,3100000.0,Casablanca,220.0,9.0,3.0,3.0,3.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Appartement à vendre,950000.0,Casablanca,91.0,4.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,A vendre un appartement à ain borja,1058000.0,Casablanca,92.0,5.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Bel appart res bagdad 85/m asc parking,810000.0,Casablanca,85.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Bel appartement à vendre à Oulfa. 3 pièces confortables,300000.0,Casablanca,50.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Maisons,Hay Lalla Meriem ,Très belle maison en vente à Hay Lalla Meriem. Surface de 48 m².,550000.0,Casablanca,48.0,2.0,5.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Hay Zobir ,Appartement à vendre Lot Safaa au quartier zoubir,580000.0,Casablanca,76.0,2.0,1.0,1.0,3.0,[],Non Specifique,Non Specifique
Villas,Hermitage ,Villa dans une rue calme,8800000.0,Casablanca,880.0,10.0,4.0,3.0,,[],Non Specifique,Non Specifique
Villas,Racine Extension ,Villa à fort potentiel,7980000.0,Casablanca,420.0,7.0,4.0,2.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Villa à Paranfa,20631000.0,Casablanca,1058.0,9.0,4.0,4.0,,[],Non Specifique,Non Specifique
Villas,Aïn Sebaâ ,Villa de luxe à vendre à Aïn Sebaâ. Surface totale 631 m².,8834000.0,Casablanca,631.0,,,,,[],Non Specifique,Non Specifique
Appartements,Al Qods ,Vente d'un bel appartement à Al Qods,1995968.0,Casablanca,74.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Villa haut standing piscine vue sur mer,45000.0,Casablanca,667.0,5.0,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Al Hadika ,Superbe appartement à vendre à ryad alHadika. 2 pièces. Antenne parabolique et sécurité,1995968.0,Casablanca,70.0,2.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Casablanca Finance City ,SUPERBE Appartement dans un ECRIN de VERDURE,2350000.0,Casablanca,104.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Sidi Maarouf ,Superbe appartement à vendre à Sidi Maarouf. Superficie 49 m²,500000.0,Casablanca,49.0,3.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Hay Tasahol ,Appartement à l'achat à Bd Bourgogne. 3 pièces. Grande terrasse,630000.0,Casablanca,83.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Maisons,Hay M'barka ,Très belle maison en vente à Hay M'barka. Surface totale 220 m². Terrasse et jardin,3282450.0,Casablanca,220.0,6.0,4.0,3.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Vente Villa Quartier Ain Diab Casablanca,8500000.0,Casablanca,477.0,7.0,5.0,4.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,Villa**AinDIAB ((( proche MoroccoMALL )))),16000000.0,Casablanca,1050.0,6.0,4.0,5.0,,[],Non Specifique,Non Specifique
Appartements,Moulay Youssef ,Bel appartement,1100000.0,Casablanca,72.0,3.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Vend appartement à Oulfa. Superficie 84 m²,700000.0,Casablanca,84.0,6.0,4.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Maârif ,Duplex 215m2 à Racine Boissy d'anglas 4 chambres,4300000.0,Casablanca,215.0,4.0,4.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Appartement 256m2 à Racine,4300000.0,Casablanca,256.0,4.0,3.0,1.0,2.0,[],Non Specifique,Non Specifique
Villas,Anfa ,Villa vue sur mer depuis le rdc a anfa 4 chambres,16500000.0,Casablanca,680.0,10.0,4.0,5.0,,[],Non Specifique,Non Specifique
Appartements,Lissasfa ,Immeuble moyen gamme,1995968.0,Casablanca,54.0,3.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Mers Sultan ,Vente d'un app dans un immeuble de 5 propriétaires,3500000.0,Casablanca,222.0,3.0,3.0,3.0,5.0,[],Non Specifique,Non Specifique
Villas,Anfa ,"Villa à vendre, Polo",2800000.0,Casablanca,178.0,8.0,7.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Maârif ,Studio meublé à Maarif,950000.0,Casablanca,58.0,2.0,1.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Nassim 1 ,Appartement à vendre à Nassim 1.3 grandes pièces. Avec ascenseur et espace vert,1995968.0,Casablanca,59.0,3.0,2.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Mers Sultan ,Appartement à l'achat à Mers Sultan. Surface totale 56 m². Ascenseur et places de parking.,1995968.0,Casablanca,56.0,2.0,1.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Bel appartement à vendre Quartier des hôpitaux,1490000.0,Casablanca,116.0,7.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Nassim 1 ,Appartement à vendre,1680000.0,Casablanca,105.0,3.0,3.0,2.0,5.0,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement de haut standing à vendre Maarif,3200000.0,Casablanca,220.0,5.0,3.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Splendide appart de haut standing à vendre Racine,2450000.0,Casablanca,164.0,4.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Racine ,Luxieux a moliere,3600000.0,Casablanca,183.0,4.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Moulay Youssef ,Appartement haut standing à 2mn de la marina,1050000.0,Casablanca,74.0,4.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Beausite ,Appartement à vendre à Beausite. 4 belles chambres. Belle terrasse et jardin.,1097600.0,Casablanca,98.0,1.0,4.0,2.0,,[],Non Specifique,Non Specifique
Appartements,La Floride ,Appartement à vendre à La Floride. 2 chambres. Porte blindée et système de double vitrage,590000.0,Casablanca,70.0,2.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Californie ,Vend appartement à Californie. Surface de 153 m². Terrasse,1260000.0,Casablanca,153.0,6.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Ain Chock ,"Superbe appartement à vendre à Ain Chock. Superficie 106 m². Salon Marocain, sécurité",1500000.0,Casablanca,106.0,1.0,3.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Val Fleury ,Opportunité Très intéressante à saisir vite,2250000.0,Casablanca,200.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Palmier ,Vente Appartement Quartier Palmier Casablanca,2320000.0,Casablanca,145.0,6.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Appt 73m2 Casablanca,729000.0,Casablanca,73.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Palmier ,Appartement à l'achat à Palmier. Sans vis à vis,3700000.0,Casablanca,265.0,5.0,3.0,3.0,6.0,[],Non Specifique,Non Specifique
Appartements,Triangle d'Or ,Bel appartement au Triangle d'or avec terrasse,3000000.0,Casablanca,175.0,5.0,3.0,3.0,1.0,[],Non Specifique,Non Specifique
Appartements,Hay Chrifa ,Vente d'un bel appartement à Hay Chrifa. Superficie 130 m². Garage,1995968.0,Casablanca,130.0,1.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Triangle d'Or ,Joii appartement en hauteur à Triangle d'or,2200000.0,Casablanca,138.0,3.0,2.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Bel appartement à vendre à Oulfa. 2 belles chambres. Salon traditionnel et système d'antenne parabolique,1995968.0,Casablanca,84.0,4.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Villas,Derb Ghalef ,Villa à vendre à Derb Ghalef,12808345.0,Casablanca,390.0,12.0,7.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Ain Chock ,Appartement bien sécurisé sur BD TAH,690000.0,Casablanca,75.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,"Appartement à la vente, 100 m2, Maarif extension",1550000.0,Casablanca,100.0,4.0,2.0,1.0,3.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,Luxe dernier etage terrasse vue sur casablanca,5000000.0,Casablanca,290.0,5.0,3.0,4.0,10.0,[],Non Specifique,Non Specifique
Appartements,Derb Ghalef ,"Appartement à l'achat à Derb Ghalef. 2 pièces. Salon Marocain, sécurité",1995968.0,Casablanca,127.0,2.0,3.0,2.0,1.0,[],Non Specifique,Non Specifique
Appartements,Casablanca Marina ,Luxueux Appartement 2 chambres à la Marina Casa,3200000.0,Casablanca,113.0,3.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Ain Diab ,Luxueux Appartement 74m2 à vendre à la Marina Casa,2150000.0,Casablanca,74.0,2.0,1.0,2.0,,[],Non Specifique,Non Specifique
Villas,Ain Diab ,"Vente villa 540m2 4chambres avec piscine Ain Diab, Casablanca",10000000.0,Casablanca,540.0,,4.0,4.0,,[],Non Specifique,Non Specifique
Appartements,Beauséjour ,Bel appartement à vendre à Beauséjour. 2 grandes pièces. Antenne parabolique et sécurité,1350000.0,Casablanca,107.0,2.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Appartement à vendre à bourgogne Casablanca. sans vis à vis 2 pièces confortables. Parking et balcon,1500000.0,Casablanca,99.0,4.0,2.0,2.0,4.0,[],Non Specifique,Non Specifique
Villas,Riviera ,Villa à vendre à boulevard Ghandi,9690000.0,Casablanca,510.0,2.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Vend appartement à Oulfa. 5 grandes pièces. Salon traditionnel,4800000.0,Casablanca,121.0,5.0,3.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Ain Borja ,Appartement 101 m à vendre casablanca,1200000.0,Casablanca,101.0,5.0,3.0,2.0,,[],Non Specifique,Non Specifique
Maisons,Sidi Maarouf ,Très belle maison en vente à Sidi Maarouf. 3 pièces confortables. Salon Marocain et antenne parabolique,1950000.0,Casablanca,200.0,3.0,4.0,2.0,,[],Non Specifique,Non Specifique
Maisons,Hay M'barka ,Maison à vendre bien ensoleillé orientation est,2100000.0,Casablanca,77.0,10.0,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,Bel appartement en vente au Triangle d'or!,2800000.0,Casablanca,150.0,5.0,3.0,4.0,3.0,[],Non Specifique,Non Specifique
Appartements,Triangle d'Or ,Bel appart en vente au Triangle d'Or au Racine,2450000.0,Casablanca,140.0,7.0,2.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,"Superbe appartement à vendre à Oulfa. Superficie 50 m². Salon Marocain, sécurité",1995968.0,Casablanca,50.0,3.0,2.0,1.0,2.0,[],Non Specifique,Non Specifique
Appartements,Sidi El Khadir ,Bel appartement à vendre lotissement Skilia hay hassani. 3 belles chambres. Grand salon,1200000.0,Casablanca,129.0,4.0,3.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Oulfa ,Appartement haut standing sans avance a Res. Rania,608000.0,Casablanca,76.0,3.0,2.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,El Manar - El Hank ,Appartement à vendre Bourgogne sans vis à vis,3060000.0,Casablanca,122.0,4.0,3.0,2.0,5.0,[],Non Specifique,Non Specifique
Appartements,Maârif Extension ,Appartement entièrement rénové à vendre sur Maarif,1760000.0,Casablanca,119.0,6.0,3.0,2.0,4.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,"Bel Appartement 75 m² à la vente, Gauthier, Casa",2200000.0,Casablanca,75.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,Triangle d'Or ,"Appartement 126 m² à vendre, Triangle d'Or, Casa",2100000.0,Casablanca,126.0,4.0,2.0,2.0,,[],Non Specifique,Non Specifique
Appartements,Les Hôpitaux ,Duplex 221 m2 à Casablanca,2873000.0,Casablanca,221.0,6.0,3.0,3.0,1.0,[],Non Specifique,Non Specifique
Appartements,Bourgogne Ouest ,Bourgogne vente studio 75 m² dhs,800000.0,Casablanca,75.0,2.0,1.0,1.0,6.0,[],Non Specifique,Non Specifique
Appartements,Hay Hakam ,Appartement 72 m² au 4 ème étage à ain borja,640000.0,Casablanca,72.0,3.0,2.0,1.0,4.0,[],Non Specifique,Non Specifique
Appartements,Californie ,Luxueux appartement meublé à Californie,3200000.0,Casablanca,193.0,4.0,3.0,2.0,2.0,[],Non Specifique,Non Specifique
Appartements,Anassi ,Agence Immobilière 2015 spécialiste en immobilier,360000.0,Casablanca,60.0,3.0,2.0,1.0,1.0,[],Non Specifique,Non Specifique
Appartements,Anassi ,Bel Appartement à vendre situé au quartier anassi,420000.0,Casablanca,64.0,3.0,2.0,1.0,,[],Non Specifique,Non Specifique
Appartements,CIL (Hay Salam) ,Appartement spacieux 3 chambres à Mazola,1450000.0,Casablanca,120.0,4.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
Appartements,Gauthier ,Spacieux appartement a gauthier,3400000.0,Casablanca,229.0,6.0,3.0,2.0,,[],Non Specifique,Non Specifique
Villas,Anfa ,Villa moderne anfa sup,30000000.0,Casablanca,733.0,,4.0,3.0,,[],Non Specifique,Non Specifique
Appartements,Racine ,"Appartement à vendre, Racine",3800000.0,Casablanca,150.0,5.0,3.0,2.0,3.0,[],Non Specifique,Non Specifique
